#,id,gender,baseColour,season,year,usage,productDisplayName,category_id
5220,55268,Women,Grey,Spring,2017,Casual,Lakme Absolute Shine Line Smoky Grey Eye Liner,51
5221,19147,Men,White,Summer,2011,Casual,United Colors of Benetton Men Solid White Polo Tshirt,40
5222,16933,Men,Green,Fall,2011,Casual,Inkfruit Men Green Awesome Printed T-Shirt,40
5223,49637,Women,Pink,Summer,2012,Casual,Mineral Women Dark Pink Top,49
5224,52871,Women,Blue,Spring,2017,Casual,F5 Women Pack of 3 Deos,154
5225,39540,Women,White,Winter,2015,Casual,Bwitch Women White Bra,128
5226,44914,Men,Blue,Summer,2012,Casual,Puma Men Blue Track Pants,12
5227,38492,Boys,Yellow,Summer,2012,Casual,Gini and Jony Boys Core Yellow T-shirt,40
5228,40588,Women,Maroon,Summer,2012,Ethnic,Aurelia Women Maroon Kurta,87
5229,25923,Women,Pink,Summer,2012,Casual,Femella Women Pink T-shirt,40
5230,36508,Women,Cream,Summer,2012,Casual,United Colors of Benetton Women Cream Handbag,119
5231,44128,Men,Black,Spring,2017,Casual,Baldessarini Men Perfume,38
5232,14658,Men,Beige,Fall,2011,Casual,Probase Men Check Grey Trousers,86
5233,33846,Men,Black,Summer,2012,Casual,Puma Men Future Cat Black Shoes,3
5234,58577,Men,Black,Summer,2012,Casual,Puma Men Black T-shirt,40
5235,8948,Men,Navy Blue,Fall,2011,Formal,Indigo Nation Men ID Printed Navy Blue Trousers,86
5236,28264,Men,Blue,Spring,2017,Casual,Gatsby Men Spicy Deo,154
5237,19523,Men,Grey,Fall,2011,Casual,United Colors of Benetton Men Grey Sweater,155
5238,43769,Women,Purple,Summer,2012,Casual,Royal Diadem Purple Earrings,143
5239,13019,Women,Pink,Winter,2012,Casual,Inc 5 Women Casual Pink Heels,65
5240,37882,Unisex,Black,Summer,2016,Casual,Happy Socks Unisex Black Socks,75
5241,39124,Women,Beige,Fall,2012,Casual,Aneri Women Beige Leggings,161
5242,56089,Women,Pink,Spring,2017,Casual,Colorbar Jewel Bright Star Shine Lip Gloss 03,59
5243,57967,Women,Green,Fall,2012,Ethnic,Prafful Green Printed Sari,20
5244,20009,Men,Olive,Fall,2011,Casual,United Colors of Benetton Olive T-shirt,40
5245,52429,Women,White,Winter,2015,Casual,Red Rose Women White Nightdress,7
5246,14832,Men,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Belts,9
5247,57369,Women,Lavender,Winter,2015,Casual,Amante Women Lavender Briefs PCMV01,21
5248,25749,Men,Charcoal,Winter,2015,Casual,Lino Perros Men Leather Charcoal Belt,9
5249,39316,Boys,White,Summer,2012,Casual,Gini and Jony Boys Printed White T-shirt,40
5250,58321,Men,White,Summer,2016,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,75
5251,5459,Men,Grey,Summer,2011,Sports,Nike Men's Dual Fusion Grey Shoe,26
5252,16759,Women,White,Winter,2015,Casual,Spice Art Women Copper Glass White Handbags,119
5253,31947,Men,Grey,Summer,2012,Sports,Nike Men Air Pegasus Grey Sports Shoes,26
5254,29184,Men,Blue,Summer,2012,Casual,United Colors of Benetton Men Blue Shirt,67
5255,46029,Women,Silver,Winter,2016,Casual,Estelle Silver Plated Pendant With Chain,129
5256,27822,Men,Brown,Summer,2013,Casual,Bulchee Men Brown Leather Belt,9
5257,34409,Men,Black,Summer,2012,Casual,Myntra Men Black Rider Performance T-shirt,40
5258,28056,Men,White,Winter,2016,Casual,Jockey ELANCE Men Pack of 2 White Briefs 1009,21
5259,30895,Women,White,Summer,2012,Ethnic,Fabindia Women Printed White & Red Patiala,56
5260,8346,Men,White,Fall,2011,Sports,ADIDAS Men Slimsoll White Sports Shoes,26
5261,49061,Men,Brown,Summer,2012,Casual,Flying Machine Men Brown Shoes,3
5262,19711,Men,Red,Fall,2011,Casual,United Colors of Benetton Men Check Red Shirt,67
5263,46815,Girls,Yellow,Summer,2012,Casual,Gini and Jony Girls Yellow Top,49
5264,50970,Women,Purple,Summer,2017,Casual,Enamor Women Purple Bra,128
5265,50510,Men,Red,Winter,2016,Casual,Chromozome Men Red Briefs,21
5266,34055,Boys,Blue,Summer,2012,Casual,Palm Tree Boys Washed Blue 3/4 Length Pants,61
5267,6680,Men,Grey,Summer,2011,Sports,Nike Men's Zoom Vomero 5 Grey Blue Shoe,26
5268,35187,Unisex,Blue,Spring,2013,Casual,Wildcraft Unisex Blue & Grey Backpack,64
5269,7752,Men,White,Fall,2011,Casual,Indigo Nation Men Indigo White Black Silver T-shirt,40
5270,46475,Men,Blue,Winter,2016,Casual,Timex Men Blue Dial Watch,70
5271,22130,Men,Black,Fall,2011,Formal,Provogue Men Black Formal Shoes,23
5272,43107,Women,White,Spring,2017,Casual,Paris Hilton Women Tease Woman Eau De Parfum 100Ml,38
5273,2220,Men,Black,Fall,2010,Sports,Puma Men Carbon Black Sandal,157
5274,27442,Women,Blue,Winter,2015,Casual,Jockey Women Blue T-Shirt,40
5275,13677,Men,White,Fall,2011,Sports,ADIDAS Men Running White Sports Shoes,26
5276,55062,Women,Red,Spring,2017,NA,Lakme Enrich Satins Lipstick 422,98
5277,26590,Men,Black,Summer,2012,Casual,Puma Men Aqua Cat II Power Black Flip Flops,81
5278,25315,Men,Silver,Winter,2016,Casual,Casio Youth Series Men Digital Watch W-734D-1AVDF(D091),70
5279,57735,Women,Red,Spring,2017,NA,Lotus Herbals Raspberry Lip Balm,32
5280,5839,Men,Blue,Summer,2011,Sports,Puma Men's Motorsport Better Blue T-shirt,40
5281,33270,Girls,White,Summer,2012,Casual,Gini & Jony Girls White Skirt,111
5282,40782,Men,Multi,Summer,2012,Casual,Quiksilver Men Multi Coloured Flip Flops,81
5283,36702,Men,Blue,Spring,2017,Casual,Yves Saint Laurent Men Kouros Perfume,38
5284,5005,Women,Red,Summer,2011,Casual,Gini and Jony Girl's Glinda Red Kidswear,111
5285,14452,Women,Black,Summer,2012,Casual,Enroute Women Casual Black Flats,65
5286,53395,Women,White,Fall,2012,Ethnic,Alma Women White Printed Kurta,87
5287,20667,Men,White,Fall,2011,Casual,Classic Polo Men Striped White Tshirt,40
5288,25127,Women,Purple,Winter,2015,Casual,Lino Perros Women Gems Purple Clutch,50
5289,11312,Men,Beige,Fall,2011,Casual,Scullers Men Rugged Chinos Beige Trousers,86
5290,39578,Women,Bronze,Winter,2015,Casual,Catwalk Women Bronze Heels,65
5291,32190,Women,Pink,Summer,2012,Sports,ADIDAS Women Duramo Pink Sports Shoes,26
5292,1697,Unisex,Black,Fall,2010,Sports,Puma Deck Black Backpack,64
5293,33042,Women,Beige,Summer,2012,Ethnic,Mother Earth Women Printed Beige Kurta,87
5294,57507,Men,Black,Summer,2012,Casual,Lee Cooper Men Black  Sandals,157
5295,21587,Men,Blue,Fall,2011,Casual,Spykar Men Washed Blue Jeans,18
5296,52075,Men,Blue,Summer,2012,Casual,Myntra Men Blue T-shirt,40
5297,14660,Men,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,67
5298,20455,Women,Brown,Winter,2015,Casual,Baggit Women Lamboo Viva Brown Wallet,170
5299,18891,Women,Black,Fall,2011,Formal,Arrow Woman Tyra Black & White Striped Shirt,67
5300,34267,Women,Green,Summer,2012,Ethnic,Fabindia Women Green Silk Dupatta,6
5301,28638,Men,White,Summer,2012,Sports,Nike Men Dart 9 Leather White Sports Shoes,26
5302,50722,Girls,Pink,Summer,2012,Casual,Doodle Girls Pink Printed Dress,166
5303,16137,Women,Pink,Fall,2011,Casual,Tokyo Talkies Women Printed Pink Top,49
5304,19943,Unisex,Black,Spring,2013,Casual,Nike Unisex Casual Black Backpack,64
5305,7560,Women,Grey,Summer,2011,Sports,Nike Women's Be Strong Grey Track Pant,12
5306,46647,Women,Pink,Spring,2017,Casual,Rasasi Women Deo,154
5307,27670,Women,Green,Winter,2015,Casual,Murcia Women Green Handbag,119
5308,54382,Women,Olive,Summer,2012,Casual,Baggit Women Olive Handbag,119
5309,13445,Women,White,Summer,2011,Casual,United Colors of Benetton Women Printed White Tops,49
5310,43335,Men,Navy Blue,Summer,2012,Sports,Reebok Men Navy Blue Turbo DMX Shear Sports Shoes,26
5311,2012,Men,White,Fall,2010,Sports,ADIDAS Mens Graphic White T-shirt,40
5312,8528,Men,Black,Summer,2011,Sports,Nike Men Nike air max limitless Black Sports Shoes,26
5313,31715,Women,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,143
5314,12597,Unisex,White,Fall,2011,Casual,Tantra Unisex Printed White Tshirts,40
5315,55250,Women,Bronze,Spring,2017,Casual,Lakme Absolute Sun-Kissed Bronzer,117
5316,33426,Women,Orange,Summer,2012,Casual,Baggit Women Marsx Baby Orange Handbag,119
5317,58917,Men,Black,Summer,2012,Casual,Hakashi Men Black Silk Tie,132
5318,57163,Women,Pink,Summer,2012,Casual,Elle Women Dark Pink Essentials T-shirt,40
5319,25543,Women,Pink,Summer,2012,Casual,Wrangler Women Striper Tank Pink Top,49
5320,11776,Men,Grey,Fall,2011,Casual,Lee Men Printed Grey Tshirts,40
5321,41006,Girls,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Shorts,47
5322,20031,Men,Black,Fall,2011,Casual,United Colors of Benetton Men Striped Black Shirt,67
5323,37086,Women,Black,Summer,2012,Casual,Lino Perros Women Black Mobile Pouch,163
5324,4781,Women,Brown,Summer,2011,Sports,ADIDAS Women's Balance Brown T-shirt,40
5325,52411,Women,Maroon,Winter,2015,Casual,Red Rose Maroon Nightdress,7
5326,39920,Unisex,Brown,Fall,2012,Casual,Tortoise Unisex Brown Ipad Bag,169
5327,8970,Men,Red,Fall,2011,Sports,Puma Men 65cc Ducati Red Sports Shoes,26
5328,51294,Boys,Black,Fall,2012,Casual,Hop Scotch Boys Black Sunglasses,113
5329,16553,Men,White,Fall,2011,Casual,Basics Men White Printed Polo T-shirt,40
5330,22766,Women,Red,Fall,2011,Ethnic,BIBA Women Solid Red Kurta,87
5331,7104,Unisex,Grey,Winter,2015,Casual,Wildcraft Unisex Grey Backpack,64
5332,34603,Men,Navy Blue,Summer,2016,Casual,Hanes Men Navy Blue Boxer Brief,21
5333,17481,Men,Black,Fall,2011,Formal,Enroute Men Formal Black Formal Shoe,23
5334,50346,Women,Pink,Summer,2012,Ethnic,Aurelia Women Pink Kurta,87
5335,31371,Men,Navy Blue,Summer,2012,Casual,Locomotive Men Printed Navy Blue T-shirt,40
5336,42683,Women,White,Summer,2012,Ethnic,Alma Women White Printed Kurta,87
5337,55634,Women,Gold,Summer,2016,Casual,Catwalk Women Gold Heels,65
5338,7938,Men,Black,Fall,2011,Sports,Puma Men's Glitch Music TV Black White T-shirt,40
5339,27214,Men,Brown,Summer,2012,Casual,Doodle Kids Boy  Brown Shorts,47
5340,43751,Women,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles,8
5341,46011,Women,Maroon,Summer,2012,Ethnic,Fabindia Maroon Sari,20
5342,16761,Women,Olive,Winter,2015,Casual,Spice Art Women Leatherette  Olive Handbags,119
5343,22554,Unisex,Silver,Spring,2017,Casual,Reebok Unisex Reekick Deo,154
5344,49865,Unisex,Black,Winter,2016,Casual,Q&Q Kids Unisex Black Digital Watch,70
5345,23486,Men,Grey,Summer,2012,Casual,Arrow Men Grey Check Scarf,62
5346,50174,Women,Purple,Winter,2012,Casual,Rocia Women Multi- Coloured Shoes,83
5347,3796,Men,White,Summer,2011,Casual,Basics Men White & Red Striped Polo T-shirt,40
5348,31143,Boys,Green,Summer,2012,Casual,Gini and Jony Boys Printed Green T-shirt,40
5349,49059,Men,Charcoal,Summer,2012,Casual,Flying Machine Men Charcoal Shoes,3
5350,43563,Women,White,Summer,2012,Casual,Puma Women Pack of 3 Socks,75
5351,28852,Men,Brown,Summer,2013,Casual,Proline Brown Polo T-shirt,40
5352,2644,Women,Red,Winter,2015,Casual,Murcia Women Embroidered Canvas Bag,119
5353,50948,Women,Black,Winter,2011,Casual,Lee Women Black Jeans,18
5354,30091,Women,Black,Winter,2016,Casual,Ed Hardy Women Black Watch,70
5355,27026,Women,Blue,Summer,2012,Casual,Jealous 21 Women Blue Cropped Denim Shorts,47
5356,13213,Women,White,Spring,2012,Sports,ASICS Women Gel Cumulus Running White Sports Shoes,26
5357,57351,Women,Black,Winter,2015,Casual,Amante Black T-Shirt Bra BGSB02,128
5358,10496,Women,White,Fall,2011,Casual,Flying Machine Women RN White Tshirts,40
5359,41234,Boys,Black,Summer,2012,Casual,Gini and Jony Boys Black Shorts,47
5360,25771,Men,Brown,Summer,2012,Formal,Lino Perros Men Light Brown Suspenders,10
5361,11544,Women,Green,Summer,2011,Ethnic,W Women Printed Green Kurtas,87
5362,56283,Women,Skin,Summer,2017,Casual,Biara Beige Everyday Support Bra,128
5363,5461,Men,Black,Summer,2011,Sports,Nike Men's Downshifter Lea Black Shoe,26
5364,44746,Men,Olive,Summer,2012,Casual,Globalite Men Olive Sparta Shoes,3
5365,14036,Men,Pink,Fall,2011,Casual,Flying Machine Men Check Pink Shirts,67
5366,58319,Men,White,Summer,2016,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,75
5367,20203,Men,Black,Fall,2011,Casual,Wrangler Men Flock Print Black Sweatshirt,16
5368,52623,Women,Black,Summer,2012,Casual,Mod'acc Women Black & Grey Handbag,119
5369,36366,Men,Navy Blue,Summer,2012,Formal,Reid & Taylor Men Navy Blue Tie,132
5370,40120,Women,Green,Summer,2012,Casual,ADIDAS Women Green T-shirt,40
5371,10650,Men,Blue,Fall,2011,Casual,Doodle Boy Grand Prix Navy Blue Shirt,67
5372,57197,Women,Blue,Summer,2012,Casual,Elle Women BlueTunic,148
5373,56045,Women,Maroon,Spring,2017,Casual,Colorbar Plum Show Lipstick 06,98
5374,53537,Women,Multi,Winter,2015,Casual,Amante Women Pack of 3 Assorted Briefs PFCP12,21
5375,38806,Men,Red,Summer,2012,Casual,Marvel Men Red Printed T-shirt,40
5376,44580,Men,Black,Summer,2017,Casual,Lee Men Black Jet Jeans,18
5377,4775,Women,Black,Summer,2011,Sports,ADIDAS Women 3S Black Track Pants,12
5378,56879,Women,Black,Winter,2012,Casual,HM Women Black Heels,65
5379,21117,Men,White,Fall,2011,Casual,s.Oliver Men Solid White Shirt,67
5380,15322,Men,Black,Fall,2011,Casual,Nike Men Solid Black Jacket,145
5381,51260,Men,Black,Spring,2013,Formal,Park Avenue Men Black & Brown Reversible Belt,9
5382,8984,Men,Green,Fall,2011,Casual,Puma Men TX-3 Green Casual Shoes,3
5383,22792,Men,White,Fall,2011,Casual,Manchester United Men White Tshirt,40
5384,35725,Men,Beige,Summer,2012,Sports,Force 10 Men Beige Sports Shoes,26
5385,47305,Women,Brown,Summer,2012,Casual,Baggit Women Brown Handbag,119
5386,6022,Men,Black,Summer,2011,Casual,UCB Men's Johny Collar With Two Tone Black T-shirt,40
5387,9856,Men,Red,Fall,2011,Casual,Status Quo Men Red Polo Tshirts,40
5388,31385,Men,Grey,Summer,2012,Casual,Locomotive Men Printed Grey T-shirt,40
5389,3550,Men,Brown,Winter,2015,Casual,Skechers Men's Brown Lifestyle Shoe,3
5390,42677,Women,Green,Summer,2012,Ethnic,Alma Women Green Kurta,87
5391,12107,Women,Cream,Fall,2011,Ethnic,W Women Cream Kurtis,115
5392,26332,Women,White,Winter,2016,Casual,DKNY Women White Dial Watch NY4716,70
5393,54712,Women,Black,Fall,2012,Ethnic,Shree Women Black & White Printed Salwar Suit with Dupatta,109
5394,30257,Men,Grey,Winter,2018,Casual,Red Tape Men Grey Shoes,3
5395,2482,Women,Black,Fall,2011,Casual,Puma Women Black Spagetti Top,49
5396,51052,Women,Black,Summer,2017,Casual,Enamor Women Black Bikini Briefs,21
5397,49891,Unisex,Blue,Winter,2016,Casual,Q&Q Kids Unisex Blue Analog Watch,70
5398,23472,Men,Purple,Winter,2015,Casual,Lino Perros Men Purple Scarf,62
5399,48943,Men,Steel,Summer,2012,Casual,Revv Men Steel Pendant,129
5400,50180,Women,Red,Summer,2012,Casual,Peperone Women Red Handbag,119
5401,17647,Men,Red,Spring,2013,Casual,Converse Men Red Flip Flops,81
5402,30859,Women,Pink,Summer,2012,Ethnic,Fabindia Women Pink Kurta,87
5403,47137,Women,Cream,Summer,2015,Casual,Be For Bag Women Cream And Black Tote Bag,119
5404,3762,Men,Purple,Summer,2011,Casual,Status Quo Men's Surfers Purple T-shirt,40
5405,30065,Men,Charcoal,Winter,2016,Casual,Ed Hardy Men Grey Dial Watch,70
5406,9258,Men,Green,Fall,2011,Formal,Mark Taylor Men Green Striped Shirt,67
5407,54520,Men,White,Fall,2012,Casual,F Sports Men White Vito Shoes,3
5408,10462,Men,White,Fall,2011,Casual,Flying Machine Men White Polo Tshirts,40
5409,24657,Men,Brown,Summer,2016,Casual,Levis Men Pack of 3 Casual Socks,75
5410,38208,Women,Grey,Winter,2016,Casual,Polaroid Women Sunglasses,113
5411,40312,Unisex,White,Spring,2013,Casual,Warner Bros Kids White sandals,157
5412,25785,Men,Blue,Summer,2012,Formal,Arrow Men Blue Suspenders,10
5413,56277,Women,Maroon,Summer,2017,Casual,Biara Maroon Everyday Support Bra MW 1002,128
5414,5495,Men,Green,Summer,2011,Casual,Mr.Men Men's Perfect Green Polo T-shirt,40
5415,37240,Men,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,3
5416,1809,Women,Blue,Fall,2010,Sports,Decathlon Profilter Women Blue T-shirt,40
5417,21325,Men,Black,Winter,2016,Casual,Louis Philippe Men Aviator Sunglasses LP201-C2,113
5418,15110,Men,Black,Fall,2011,Formal,Arrow Men TR Finish Black Trousers,86
5419,45660,Men,Black,Summer,2016,Casual,Park Avenue Men Black Square Neck Vest,13
5420,4547,Men,White,Summer,2011,Sports,Nike Men's Egoli White Black Shoe,26
5421,36392,Men,Grey,Summer,2016,Casual,Reid & Taylor Men Grey Socks,75
5422,17223,Women,Black,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,113
5423,47553,Women,Black,Winter,2012,Casual,Portia Women Black Heels,65
5424,6674,Women,Black,Summer,2011,Sports,Nike Women Lunar Swift Black Shoe,26
5425,54978,Women,Blue,Summer,2017,Casual,Femella Women Printed Blue Lounge Pants,68
5426,35173,Unisex,Red,Summer,2015,Casual,Wildcraft Unisex Black & Red Duffel Bag,37
5427,46481,Women,Lavender,Winter,2016,Casual,Timex Women Lavender Dial Watch,70
5428,51436,Women,White,Summer,2012,Casual,Myntra Women White & Pink Top,49
5429,13683,Men,Blue,Fall,2011,Sports,ADIDAS Men Adi Quest Blue Sports Shoes,26
5430,54144,Women,Brown,Winter,2012,Casual,Rocia Women Brown Sandals,65
5431,12751,Men,Blue,Fall,2011,Casual,Spykar Men Ep Jeans Blue Jeans,18
5432,3306,Men,White,Spring,2011,Sports,Asics Men's Gel Phoenix 3 Running White Black Shoe,26
5433,42021,Women,Black,Summer,2012,Casual,ADIDAS Women Black Vigor Shoes,3
5434,32356,Men,Beige,Winter,2016,Casual,Q&Q Men Beige Dial Watch,70
5435,56613,Women,Rust,Spring,2017,NA,Streetwear True Color Plush Plum Blusher,117
5436,10006,Men,Black,Fall,2011,Sports,Nike Men AS T90 Black Tshirts,40
5437,24233,Women,Brown,Fall,2012,Ethnic,La-Emotio Women Caramel Brown Kurta,87
5438,9603,Men,Brown,Fall,2011,Casual,Scullers Men Scul Brown Black Shirts,67
5439,33284,Men,White,Summer,2012,Casual,Arrow Sport Men Multi Coloured Striped Polo T-shirt,40
5440,40776,Men,Black,Summer,2012,Casual,Quiksilver Men Black Flip Flops,81
5441,21741,Unisex,White,Fall,2011,Casual,Vans Unisex Authentic Lo Pro White Casual Shoes,3
5442,15574,Boys,Purple,Fall,2011,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt,40
5443,45204,Women,Purple,Winter,2016,Casual,CASIO ENTICER Women Purple Dial Watch A659 LTP-1294D-6ADF,70
5444,4123,Unisex,White,Summer,2011,Casual,Puma Unisex Lo Punk White Green Red Shoe,3
5445,37624,Boys,Navy Blue,Summer,2012,Casual,Madagascar3 Boys Navy Blue T-Shirt,40
5446,53361,Women,Pink,Summer,2012,Casual,Puma Women Pink & Grey Backpack,64
5447,56421,Women,Black,Summer,2017,Casual,Biara Women Black  Bra,128
5448,32164,Women,Navy Blue,Summer,2017,Casual,Playboy Women Playmate Navy Blue Ankle Socks,75
5449,40544,Women,Black,Winter,2016,Casual,Titan Raga Women Black Dial Watch,70
5450,45036,Men,Black,Winter,2016,Casual,Maxima Attivo Men Black Dial Watch,70
5451,4311,Unisex,Green,Summer,2011,Casual,Tantra Kid's Unisex Muscle Man Green Kidswear,40
5452,21573,Men,Multi,Winter,2015,Casual,Lino Perros Men Pack of Five Pair Socks,75
5453,59469,Women,Gold,Summer,2013,Casual,Lucera Gold Plated Ring,54
5454,15746,Men,White,Spring,2013,Sports,Nike Men Ballista II White Sports Shoes,26
5455,32958,Men,Charcoal,Summer,2012,Casual,Angry Birds Men Printed Charcoal Grey T-shirt,40
5456,52081,Men,Grey,Summer,2012,Casual,Myntra Men Grey & Red T-shirt,40
5457,14694,Men,Green,Fall,2011,Casual,Basics Men Green Trousers,86
5458,37416,Women,White,Summer,2012,Casual,Murcia Women White Handbag,119
5459,47761,Women,Black,Summer,2012,Casual,Murcia Women Black Handbag,119
5460,6446,Men,Grey,Summer,2011,Casual,Lotto Men's Calcetto Grey Shoe,3
5461,34293,Women,Orange,Summer,2012,Ethnic,Fabindia Women Orange Chanderi Dupatta,6
5462,18865,Men,Red,Fall,2011,Casual,Puma Men Red Sports Heritage Sweatshirt,16
5463,23224,Women,Cream,Fall,2011,Ethnic,Aneri Women Desire Cream Kurta,87
5464,17011,Women,Silver,Winter,2012,Casual,Rocia Women Brown Heels,83
5465,51604,Women,Navy Blue,Fall,2012,Casual,Kraus Jeans Women Navy Blue Jeans,18
5466,3908,Women,Blue,Summer,2011,Casual,Urban Yoga Women's Fitted Yoga Blue Track Pant,12
5467,7594,Women,Cream,Summer,2011,Sports,Nike Women's Air Max Peach Cream Shoe,26
5468,35341,Women,Brown,Summer,2012,Casual,Senorita Women Brown Heels,65
5469,18059,Women,Beige,Winter,2015,Casual,Lino Perros Women Solid Beige Wallet,170
5470,30633,Men,Grey,Summer,2012,Casual,Nike Men Dark Grey T-shirt,40
5471,3134,Women,Silver,Winter,2015,Casual,Catwalk Women Flat Studded Crystal Silver Flats,65
5472,42213,Women,Orange,Summer,2012,Casual,Sepia Women Orange Top,49
5473,39311,Men,Multi,Summer,2012,Casual,Converse Men Multi Coloured Flip Flop,81
5474,44779,Men,White,Summer,2012,Casual,Lotto Men White Skateboard Shoes,3
5475,14009,Men,Black,Fall,2011,Casual,Nike Men Printed Black Tshirts,40
5476,58326,Women,White,Summer,2012,Casual,Lotto Women White Flip Flops,81
5477,36359,Men,Blue,Summer,2012,Formal,Reid & Taylor Men Blue Tie,132
5478,7309,Women,Pink,Summer,2011,Casual,UCB Women Quarter Sleeve Pink Top,49
5479,30892,Women,White,Summer,2012,Ethnic,Fabindia Women Printed White & Orange Patiala,56
5480,28051,Men,Grey Melange,Summer,2016,Casual,Jockey ELANCE Men Grey Melange Pack of 2 Briefs 1009,21
